0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
0.661093 0.338907
0.91882 0.0811804
0.891988 0.108012
0.636353 0.363647
0.144012 0.855988
0.0557268 0.944273
0.249185 0.750815
0.804073 0.195927
0.930556 0.0694439
0.812814 0.187186
0.266236 0.733765
0.0574537 0.942547
0.128537 0.871463
0.588262 0.411738
0.890142 0.109858
0.911503 0.0884964
0.699798 0.300201
0.165385 0.834615
0.0419717 0.958028
0.14609 0.85391
